Ticker,Cluster_ID,Sector
ARE,0,Real Estate
AVB,0,Real Estate
BR,0,Industrials
BXP,0,Real Estate
CPT,0,Real Estate
DLR,0,Real Estate
DOC,0,Real Estate
EQIX,0,Real Estate
EQR,0,Real Estate
ESS,0,Real Estate
EXR,0,Real Estate
FRT,0,Real Estate
ICE,0,Financials
INVH,0,Real Estate
IRM,0,Real Estate
KIM,0,Real Estate
MAA,0,Real Estate
O,0,Real Estate
PLD,0,Real Estate
PSA,0,Real Estate
REG,0,Real Estate
SPG,0,Real Estate
UDR,0,Real Estate
VICI,0,Real Estate
VTR,0,Real Estate
WELL,0,Real Estate
WY,0,Real Estate
A,1,Health Care
ALB,1,Materials
BAX,1,Health Care
CDW,1,Information Technology
CRL,1,Health Care
CSCO,1,Information Technology
CSGP,1,Real Estate
DHR,1,Health Care
DLTR,1,Consumer Staples
DPZ,1,Consumer Discretionary
DVA,1,Health Care
EBAY,1,Consumer Discretionary
EFX,1,Industrials
HCA,1,Health Care
HOLX,1,Health Care
IFF,1,Materials
IQV,1,Health Care
KEYS,1,Information Technology
LH,1,Health Care
MCO,1,Financials
MDT,1,Health Care
MTD,1,Health Care
RVTY,1,Health Care
SPGI,1,Financials
STE,1,Health Care
TECH,1,Health Care
TMO,1,Health Care
UHS,1,Health Care
WAT,1,Health Care
WST,1,Health Care
ABBV,2,Health Care
AEE,2,Utilities
AEP,2,Utilities
AMGN,2,Health Care
AMT,2,Real Estate
ATO,2,Utilities
AWK,2,Utilities
AZO,2,Consumer Discretionary
BDX,2,Health Care
BF-B,2,Consumer Staples
BIIB,2,Health Care
BMY,2,Health Care
CAG,2,Consumer Staples
CCI,2,Real Estate
CHD,2,Consumer Staples
CL,2,Consumer Staples
CLX,2,Consumer Staples
CMS,2,Utilities
CNP,2,Utilities
COO,2,Health Care
COST,2,Consumer Staples
CPB,2,Consumer Staples
CTAS,2,Industrials
D,2,Utilities
DG,2,Consumer Staples
DRI,2,Consumer Discretionary
DTE,2,Utilities
DUK,2,Utilities
ED,2,Utilities
EIX,2,Utilities
ES,2,Utilities
ETR,2,Utilities
EVRG,2,Utilities
EXC,2,Utilities
FE,2,Utilities
GILD,2,Health Care
GIS,2,Consumer Staples
GPC,2,Consumer Discretionary
HRL,2,Consumer Staples
HSY,2,Consumer Staples
IBM,2,Information Technology
ISRG,2,Health Care
K,2,Consumer Staples
KDP,2,Consumer Staples
KHC,2,Consumer Staples
KMB,2,Consumer Staples
KO,2,Consumer Staples
KR,2,Consumer Staples
LLY,2,Health Care
LNT,2,Utilities
MCD,2,Consumer Discretionary
MDLZ,2,Consumer Staples
MKC,2,Consumer Staples
MNST,2,Consumer Staples
MO,2,Consumer Staples
NEE,2,Utilities
NEM,2,Materials
NI,2,Utilities
ORCL,2,Information Technology
ORLY,2,Consumer Discretionary
PCG,2,Utilities
PEG,2,Utilities
PEP,2,Consumer Staples
PFE,2,Health Care
PG,2,Consumer Staples
PM,2,Consumer Staples
PNW,2,Utilities
PPL,2,Utilities
REGN,2,Health Care
ROL,2,Industrials
ROP,2,Information Technology
RSG,2,Industrials
SBAC,2,Real Estate
SJM,2,Consumer Staples
SO,2,Utilities
SRE,2,Utilities
STZ,2,Consumer Staples
SYY,2,Consumer Staples
TAP,2,Consumer Staples
TSCO,2,Consumer Discretionary
VRTX,2,Health Care
WEC,2,Utilities
WM,2,Industrials
WMT,2,Consumer Staples
XEL,2,Utilities
