Ticker,KVUE,KVUE,KVUE,KVUE,KVUE,KVUE,VRSK,VRSK,VRSK,VRSK,VRSK,VRSK,EA,EA,EA,EA,EA,EA,MPWR,MPWR,MPWR,MPWR,MPWR,MPWR,MET,MET,MET,MET,MET,MET,MAS,MAS,MAS,MAS,MAS,MAS,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,VLTO,VLTO,VLTO,VLTO,VLTO,VLTO,AEP,AEP,AEP,AEP,AEP,AEP
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-02,20.239999771118164,20.479999542236328,20.135000228881836,20.31999969482422,18.56804656982422,25296300,235.30999755859375,237.10000610351562,233.30999755859375,236.35000610351562,233.52110290527344,694300,119.94999694824219,120.77999877929688,119.37000274658203,120.1500015258789,118.90364074707031,1590700,461.3699951171875,464.8599853515625,452.45001220703125,459.3399963378906,452.5039367675781,283700,62.47999954223633,62.7599983215332,61.189998626708984,61.689998626708984,57.63677978515625,3259500,53.02000045776367,53.56999969482422,52.45000076293945,52.58000183105469,50.56193161010742,1803300,244.80999755859375,254.27999877929688,242.6199951171875,251.60000610351562,251.60000610351562,123810400,,,,,,,74.63999938964844,74.95999908447266,71.04000091552734,71.83999633789062,65.95254516601562,6352000
2023-10-03,20.389999389648438,20.59000015258789,19.90999984741211,19.989999771118164,18.266498565673828,24924500,235.82000732421875,237.82000732421875,233.63999938964844,234.75,231.9402618408203,980600,120.12000274658203,120.4000015258789,118.5999984741211,119.55000305175781,118.30986785888672,1659500,455.0199890136719,464.9700012207031,445.9800109863281,448.92999267578125,442.2489013671875,367100,61.09000015258789,61.29999923706055,59.709999084472656,60.2599983215332,56.30073165893555,3797500,52.38999938964844,52.5099983215332,51.310001373291016,51.650001525878906,49.66762161254883,1618100,248.61000061035156,250.02000427246094,244.4499969482422,246.52999877929688,246.52999877929688,101985300,,,,,,,71.02999877929688,73.08999633789062,69.87999725341797,72.80999755859375,66.84305572509766,5808600
2023-10-04,19.920000076293945,19.989999771118164,19.549999237060547,19.729999542236328,18.028915405273438,19610400,235.7899932861328,240.4199981689453,235.25999450683594,239.92999267578125,237.0582275390625,894600,120.06999969482422,120.88999938964844,118.70999908447266,120.72000122070312,119.46773529052734,2011300,452.5299987792969,459.1600036621094,448.1099853515625,457.1700134277344,450.3662414550781,550000,60.15999984741211,60.2599983215332,58.9900016784668,60.0,56.057823181152344,3456700,51.869998931884766,52.380001068115234,51.29999923706055,52.290000915527344,50.28306579589844,1864800,248.13999938964844,261.8599853515625,247.60000610351562,261.1600036621094,261.1600036621094,129721600,76.66999816894531,80.62000274658203,76.3499984741211,77.80000305175781,77.1659164428711,8358300.0,72.87999725341797,73.54000091552734,71.94999694824219,73.29000091552734,67.28369903564453,4031700
2023-10-05,19.809999465942383,19.905000686645508,19.579999923706055,19.760000228881836,18.056325912475586,18014900,238.9499969482422,240.4499969482422,237.5,238.6300048828125,235.77381896972656,969000,121.0199966430664,121.26000213623047,119.62000274658203,120.79000091552734,119.53701782226562,1320000,454.79998779296875,457.5199890136719,442.2300109863281,451.760009765625,445.03680419921875,454400,59.4900016784668,60.45000076293945,59.439998626708984,60.290000915527344,56.32876205444336,3632300,52.18000030517578,52.779998779296875,51.900001525878906,52.220001220703125,50.21574020385742,1511000,260.0,263.6000061035156,256.25,260.04998779296875,260.04998779296875,119159200,76.0,76.98999786376953,72.6500015258789,74.44999694824219,73.84320831298828,15351900.0,73.08000183105469,73.16000366210938,70.2300033569336,71.33000183105469,65.48433685302734,8103100
2023-10-06,19.670000076293945,20.260000228881836,19.389999389648438,20.06999969482422,18.339599609375,25090300,237.64999389648438,241.58999633789062,235.4600067138672,239.97000122070312,237.0977783203125,1091500,120.55000305175781,123.4800033569336,120.44999694824219,122.95999908447266,121.68448638916016,1667000,446.7799987792969,476.9700012207031,446.7799987792969,473.67999267578125,466.6304931640625,598200,59.81999969482422,61.619998931884766,59.56999969482422,61.31999969482422,57.29109191894531,3938400,51.43000030517578,52.95000076293945,51.43000030517578,52.20000076293945,50.1965217590332,2058300,253.97999572753906,261.6499938964844,250.64999389648438,260.5299987792969,260.5299987792969,118121800,73.04000091552734,78.47000122070312,73.04000091552734,77.9800033569336,77.34445190429688,7781100.0,70.51000213623047,72.29000091552734,69.37999725341797,72.19000244140625,66.27385711669922,4584500
2023-10-09,19.8700008392334,20.125,19.670000076293945,19.8700008392334,18.15684700012207,16032800,240.16000366210938,244.61000061035156,240.0399932861328,244.07000732421875,241.14871215820312,769000,122.58999633789062,124.80000305175781,122.19999694824219,124.58999633789062,123.29757690429688,1404800,467.3299865722656,478.0,463.0,476.0199890136719,468.9356994628906,364500,61.029998779296875,61.97999954223633,60.95000076293945,61.900001525878906,57.83298110961914,3180900,51.849998474121094,52.59000015258789,51.18000030517578,52.209999084472656,50.20612716674805,1617100,255.30999755859375,261.3599853515625,252.0500030517578,259.6700134277344,259.6700134277344,101377900,76.6500015258789,78.0,73.73400115966797,74.61000061035156,74.00191497802734,7000900.0,72.5,73.69000244140625,72.13999938964844,73.66000366210938,67.62340545654297,3391900
2023-10-10,19.920000076293945,20.079999923706055,19.6299991607666,19.690000534057617,17.992366790771484,13937900,244.3300018310547,246.69000244140625,242.08999633789062,244.4499969482422,241.52413940429688,952300,126.4800033569336,129.10000610351562,126.0,128.0800018310547,126.75138092041016,3612900,479.4599914550781,496.04998779296875,478.57000732421875,490.0,482.7076416015625,440700,62.0,62.869998931884766,62.0,62.18000030517578,58.09458923339844,3089900,52.20000076293945,53.380001068115234,51.97999954223633,52.630001068115234,50.610015869140625,1559300,257.75,268.94000244140625,257.6499938964844,263.6199951171875,263.6199951171875,122656000,73.95999908447266,75.51000213623047,72.5,75.0,74.38872528076172,5385600.0,73.66000366210938,74.30000305175781,73.44000244140625,74.2300033569336,68.14667510986328,5050400
2023-10-11,19.829999923706055,19.8799991607666,19.360000610351562,19.56999969482422,17.882709503173828,20414700,245.33999633789062,245.64999389648438,243.44000244140625,245.50999450683594,242.57142639160156,762900,128.47000122070312,130.0399932861328,128.24000549316406,129.69000244140625,128.3446807861328,2085000,490.3900146484375,503.1099853515625,490.3900146484375,502.0400085449219,494.5685119628906,463800,62.529998779296875,63.150001525878906,62.08000183105469,62.849998474121094,58.72056579589844,3143000,52.720001220703125,53.779998779296875,52.630001068115234,53.630001068115234,51.57162857055664,1486300,266.20001220703125,268.6000061035156,260.8999938964844,262.989990234375,262.989990234375,103706300,74.44000244140625,76.55999755859375,73.61000061035156,74.47000122070312,73.86305236816406,4602500.0,74.87000274658203,75.43000030517578,74.13999938964844,75.27999877929688,69.11062622070312,2388500
2023-10-12,19.600000381469727,19.719999313354492,19.235000610351562,19.31999969482422,17.654266357421875,14461500,246.02000427246094,247.3000030517578,244.85000610351562,245.97999572753906,243.03585815429688,781700,130.22999572753906,132.89999389648438,130.1199951171875,131.57000732421875,130.20518493652344,2451900,504.57000732421875,513.0999755859375,490.5,493.0400085449219,485.7024230957031,469200,63.099998474121094,63.15999984741211,61.81999969482422,62.47999954223633,58.374874114990234,2617200,52.70000076293945,52.90999984741211,50.540000915527344,51.619998931884766,49.63877487182617,1827000,262.9200134277344,265.4100036621094,256.6300048828125,258.8699951171875,258.8699951171875,111508100,73.75,75.30000305175781,72.75,74.2300033569336,73.625,4668700.0,74.7699966430664,74.8499984741211,72.69999694824219,73.4800033569336,67.45814514160156,3803200
2023-10-13,19.3799991607666,19.489999771118164,19.25,19.3700008392334,17.699954986572266,16410700,246.85000610351562,249.0,246.7899932861328,247.60000610351562,244.63645935058594,1179300,131.97999572753906,132.5,130.35000610351562,131.2899932861328,129.92807006835938,1547600,495.8800048828125,496.20001220703125,473.6499938964844,475.75,468.669677734375,356800,63.130001068115234,63.619998931884766,61.91999816894531,62.060001373291016,57.98247528076172,3012900,51.599998474121094,51.880001068115234,50.77000045776367,51.119998931884766,49.157962799072266,1117000,258.8999938964844,259.6000061035156,250.22000122070312,251.1199951171875,251.1199951171875,102073800,73.62999725341797,73.98999786376953,70.47000122070312,71.8499984741211,71.264404296875,5286500.0,73.94999694824219,74.79000091552734,73.56999969482422,74.47000122070312,68.36701202392578,2809400
2023-10-16,19.3700008392334,19.719999313354492,19.094999313354492,19.540000915527344,17.85529899597168,15272000,248.02000427246094,248.19000244140625,242.13999938964844,242.52000427246094,239.6172332763672,1217600,132.35000610351562,133.05999755859375,131.08999633789062,131.13999938964844,129.77964782714844,2271400,475.8800048828125,486.7799987792969,475.8800048828125,483.1199951171875,475.9300231933594,407700,62.7400016784668,63.97999954223633,62.45000076293945,63.349998474121094,59.187713623046875,2619900,51.97999954223633,52.61000061035156,51.29999923706055,52.52000045776367,50.50423049926758,1275600,250.0500030517578,255.39999389648438,248.47999572753906,253.9199981689453,253.9199981689453,88917200,71.62000274658203,74.83999633789062,71.62000274658203,74.20999908447266,73.60516357421875,4555000.0,74.83000183105469,76.76000213623047,74.37000274658203,76.05999755859375,69.82671356201172,4907800
2023-10-17,19.290000915527344,19.899999618530273,19.010000228881836,19.780000686645508,18.07460594177246,18750100,241.6999969482422,243.02999877929688,238.80999755859375,239.91000366210938,237.03848266601562,1152500,130.6999969482422,131.8699951171875,130.33999633789062,131.02999877929688,129.6707763671875,1866100,470.9100036621094,483.5199890136719,467.260009765625,476.55999755859375,469.4676818847656,312000,62.970001220703125,64.70999908447266,62.970001220703125,63.939998626708984,59.73894500732422,4090700,52.06999969482422,53.310001373291016,52.06999969482422,52.54999923706055,50.533077239990234,1412300,250.10000610351562,257.17999267578125,247.0800018310547,254.85000610351562,254.85000610351562,93562900,73.12999725341797,75.125,73.01000213623047,74.4800033569336,73.87297058105469,2584900.0,75.5999984741211,76.41000366210938,75.16000366210938,75.66999816894531,69.46865844726562,2236700
2023-10-18,19.790000915527344,20.079999923706055,19.690000534057617,20.059999465942383,18.330461502075195,18294200,240.85000610351562,241.42999267578125,237.55999755859375,238.1300048828125,235.27981567382812,1038700,130.89999389648438,132.22000122070312,130.1199951171875,130.25999450683594,128.9087677001953,1479800,466.5799865722656,473.8999938964844,460.1400146484375,461.05999755859375,454.1983947753906,547500,63.439998626708984,63.66999816894531,62.63999938964844,63.08000183105469,58.93545913696289,2979600,51.380001068115234,51.65999984741211,50.779998779296875,50.790000915527344,48.84062957763672,1981600,252.6999969482422,254.6300048828125,242.0800018310547,242.67999267578125,242.67999267578125,125147800,73.5,73.93099975585938,72.27100372314453,72.44999694824219,71.85950469970703,2959800.0,75.5999984741211,76.16999816894531,74.5999984741211,75.16999816894531,69.00963592529297,2850500
2023-10-19,20.049999237060547,20.208999633789062,19.81999969482422,19.84000015258789,18.129430770874023,18831500,238.2100067138672,239.52999877929688,233.9199981689453,234.4499969482422,231.64382934570312,901400,130.30999755859375,130.63999938964844,127.93000030517578,128.22999572753906,126.89981842041016,1747800,460.8699951171875,462.7099914550781,431.5299987792969,433.75,427.2947692871094,961300,62.93000030517578,63.279998779296875,61.68000030517578,61.91999816894531,57.85166931152344,3990600,50.52000045776367,51.11000061035156,50.0099983215332,50.119998931884766,48.19634246826172,1806200,225.9499969482422,230.61000061035156,216.77999877929688,220.11000061035156,220.11000061035156,170772700,71.81999969482422,72.73999786376953,69.94999694824219,70.29000091552734,69.71710968017578,2867400.0,74.98999786376953,75.58999633789062,74.29000091552734,74.41999816894531,68.32110595703125,2770600
2023-10-20,19.8700008392334,20.030000686645508,19.719999313354492,19.739999771118164,18.038053512573242,24057700,234.3000030517578,236.0800018310547,232.41000366210938,234.4499969482422,231.64382934570312,1155600,128.67999267578125,129.19000244140625,127.37000274658203,127.44000244140625,126.11802673339844,1519200,432.3599853515625,440.5299987792969,418.69000244140625,420.0400085449219,413.7887878417969,646000,61.84000015258789,61.93000030517578,59.72999954223633,60.119998931884766,56.1699333190918,4589900,50.16999816894531,50.52000045776367,49.810001373291016,49.880001068115234,47.96555709838867,1483700,217.00999450683594,218.86000061035156,210.4199981689453,211.99000549316406,211.99000549316406,138010100,70.4000015258789,70.77999877929688,68.9000015258789,69.93000030517578,69.36005401611328,3151500.0,74.37000274658203,75.16000366210938,73.27999877929688,73.3499984741211,67.33879852294922,3270200
2023-10-23,19.520000457763672,19.80500030517578,19.424999237060547,19.68000030517578,17.983226776123047,19716500,235.11000061035156,235.97999572753906,230.58999633789062,230.8699951171875,228.10667419433594,1242500,127.41000366210938,127.88999938964844,126.18000030517578,126.33999633789062,125.0294189453125,1363900,416.0799865722656,422.4599914550781,408.17999267578125,413.489990234375,407.3363037109375,624200,59.93000030517578,59.9900016784668,58.439998626708984,58.4900016784668,54.64702606201172,8494700,49.150001525878906,50.27000045776367,49.029998779296875,49.779998779296875,47.86939239501953,1400900,210.0,216.97999572753906,202.50999450683594,212.0800018310547,212.0800018310547,150683400,69.30000305175781,72.47000122070312,67.6500015258789,71.9000015258789,71.31399536132812,4089800.0,72.63999938964844,74.30000305175781,72.01000213623047,73.3499984741211,67.33879852294922,3844700
2023-10-24,19.68000030517578,20.003000259399414,19.649999618530273,19.979999542236328,18.257360458374023,21650900,231.3699951171875,233.44000244140625,227.91000366210938,230.13999938964844,227.38543701171875,1224000,126.54000091552734,127.87999725341797,126.4800033569336,127.66000366210938,126.33573913574219,1148600,417.3900146484375,424.44000244140625,411.760009765625,418.0,411.7791748046875,585000,58.779998779296875,59.310001373291016,58.630001068115234,59.209999084472656,55.31972885131836,5061800,50.2599983215332,50.459999084472656,49.099998474121094,49.13999938964844,47.25395584106445,2016400,216.5,222.0500030517578,214.11000061035156,216.52000427246094,216.52000427246094,118231100,72.29000091552734,73.70999908447266,71.79000091552734,72.01000213623047,71.42310333251953,3432200.0,73.83999633789062,74.94999694824219,73.75,74.73999786376953,68.61488342285156,3068900
2023-10-25,20.0,20.118999481201172,19.719999313354492,19.729999542236328,18.028915405273438,24711200,229.57000732421875,232.08999633789062,227.5399932861328,228.1300048828125,225.3994903564453,1111400,127.27999877929688,127.77999877929688,125.44000244140625,125.72000122070312,124.41586303710938,1141200,411.2799987792969,411.2799987792969,395.2300109863281,399.7300109863281,393.78106689453125,628600,59.290000915527344,59.77000045776367,58.709999084472656,58.959999084472656,55.08615493774414,3735500,48.470001220703125,48.650001525878906,47.65999984741211,48.33000183105469,46.47504425048828,3873900,215.8800048828125,220.10000610351562,212.1999969482422,212.4199981689453,212.4199981689453,107065100,71.30000305175781,72.33499908447266,69.77999877929688,70.79000091552734,70.21304321289062,3298200.0,74.62000274658203,75.62000274658203,74.37999725341797,75.36000061035156,69.18407440185547,4912700
2023-10-26,18.850000381469727,19.1299991607666,18.5,18.690000534057617,17.078582763671875,60514900,227.88999938964844,231.72999572753906,225.83999633789062,226.69000244140625,223.9767303466797,909000,125.72000122070312,125.76000213623047,123.44999694824219,123.63999938964844,122.35743713378906,1715800,401.2099914550781,414.1400146484375,398.8699951171875,404.05999755859375,398.0466003417969,590600,58.970001220703125,60.0099983215332,58.939998626708984,59.599998474121094,55.68409729003906,3139400,51.959999084472656,53.15999984741211,49.2400016784668,51.529998779296875,49.552223205566406,4388300,211.32000732421875,214.8000030517578,204.8800048828125,205.75999450683594,205.75999450683594,115112600,66.33000183105469,72.2300033569336,65.51000213623047,70.0,69.42948913574219,3537100.0,75.52999877929688,76.62000274658203,75.37999725341797,75.7699966430664,69.56047821044922,3264200
2023-10-27,18.604999542236328,18.709999084472656,18.084999084472656,18.209999084472656,16.639965057373047,43215400,226.3699951171875,226.3699951171875,222.3000030517578,223.85000610351562,221.17071533203125,1106600,123.62000274658203,123.9800033569336,122.37999725341797,122.62999725341797,121.35791778564453,1494200,406.32000732421875,410.55999755859375,399.5299987792969,405.92999267578125,399.8887634277344,521600,59.540000915527344,59.7400016784668,57.90999984741211,58.290000915527344,54.460174560546875,4686900,51.869998931884766,51.880001068115234,50.310001373291016,51.040000915527344,49.08103561401367,2745900,210.60000610351562,212.41000366210938,205.77000427246094,207.3000030517578,207.3000030517578,94881200,68.63999938964844,69.44000244140625,67.75,67.98999786376953,67.43586730957031,3412000.0,75.5,76.0,74.66999816894531,74.93000030517578,68.78931427001953,2876300
2023-10-30,18.34000015258789,18.875,17.81999969482422,18.639999389648438,17.03289222717285,39398800,223.85000610351562,225.08999633789062,221.88999938964844,224.49000549316406,221.80303955078125,920100,123.41999816894531,123.41999816894531,119.91999816894531,121.30999755859375,120.05160522460938,2408400,400.0,410.2699890136719,392.1000061035156,404.0,397.9875793457031,1174400,58.939998626708984,59.63999938964844,58.47999954223633,59.41999816894531,55.515926361083984,3133600,51.52000045776367,52.2599983215332,50.97999954223633,51.83000183105469,49.8407096862793,2214500,209.27999877929688,210.8800048828125,194.6699981689453,197.36000061035156,197.36000061035156,136448200,68.4800033569336,69.33000183105469,67.41999816894531,68.36000061035156,67.8028564453125,3393700.0,75.12999725341797,75.97000122070312,74.37000274658203,75.41000366210938,69.22998046875,3668400
2023-10-31,18.809999465942383,18.8799991607666,18.5,18.600000381469727,16.9963436126709,81622600,225.77999877929688,227.91000366210938,223.9600067138672,227.36000061035156,224.63868713378906,1240800,121.91999816894531,124.4800033569336,121.62999725341797,123.79000091552734,122.50588989257812,2300500,425.6000061035156,445.0199890136719,409.04998779296875,441.739990234375,435.1658630371094,1734400,59.599998474121094,60.06999969482422,59.2400016784668,60.0099983215332,56.06715774536133,2713000,52.0,52.22999954223633,51.72999954223633,52.09000015258789,50.090736389160156,1984400,196.1199951171875,202.8000030517578,194.07000732421875,200.83999633789062,200.83999633789062,118068300,68.91999816894531,69.7300033569336,67.6500015258789,69.0,68.43762969970703,3370700.0,75.70999908447266,75.8499984741211,74.93000030517578,75.54000091552734,69.3493423461914,4095900
2023-11-01,18.579999923706055,18.899999618530273,18.405000686645508,18.8799991607666,17.252201080322266,20218100,221.5500030517578,228.33999633789062,215.32000732421875,222.25,219.58985900878906,1948400,123.83000183105469,124.81999969482422,122.4800033569336,123.77999877929688,122.49598693847656,2724800,440.0299987792969,458.3500061035156,432.6400146484375,456.55999755859375,449.7652893066406,1024700,60.0,60.34000015258789,59.18000030517578,59.97999954223633,56.03913116455078,4322600,52.06999969482422,52.7599983215332,51.720001220703125,52.709999084472656,50.68693542480469,2248500,204.0399932861328,205.99000549316406,197.85000610351562,205.66000366210938,205.66000366210938,121661700,68.16000366210938,69.19000244140625,67.47000122070312,67.51000213623047,66.95977020263672,2503500.0,75.69000244140625,76.95999908447266,74.7300033569336,76.4800033569336,70.2123031616211,4065600
2023-11-02,19.0,19.2450008392334,18.780000686645508,19.229999542236328,17.5720272064209,15439000,222.89999389648438,230.36000061035156,222.89999389648438,229.8699951171875,227.11868286132812,1371200,129.97000122070312,130.8800048828125,126.91000366210938,128.27999877929688,126.94931030273438,3990400,467.7900085449219,478.0,459.69000244140625,471.7200012207031,464.6997375488281,970500,59.9900016784668,62.2599983215332,59.20000076293945,60.0099983215332,56.06715774536133,4566800,53.439998626708984,54.40999984741211,53.439998626708984,53.869998931884766,51.80241775512695,1912100,212.97000122070312,219.1999969482422,211.4499969482422,218.50999450683594,218.50999450683594,125987600,68.0,70.54000091552734,66.69000244140625,70.27999877929688,69.70720672607422,2848700.0,76.19999694824219,80.19999694824219,76.19999694824219,79.23999786376953,72.74609375,5569300
2023-11-03,19.489999771118164,19.709999084472656,19.299999237060547,19.3700008392334,17.699954986572266,16874300,230.36000061035156,233.7100067138672,228.14999389648438,230.6199951171875,227.85968017578125,967200,128.74000549316406,129.75999450683594,126.76000213623047,129.58999633789062,128.24571228027344,2642200,481.2200012207031,502.44000244140625,480.2699890136719,492.92999267578125,485.5940246582031,842600,61.11000061035156,62.400001525878906,61.11000061035156,61.7599983215332,57.70218276977539,4119200,54.88999938964844,55.9900016784668,54.81999969482422,55.09000015258789,52.97559356689453,2564500,221.14999389648438,226.3699951171875,218.39999389648438,219.9600067138672,219.9600067138672,119534800,70.47000122070312,71.08999633789062,69.05999755859375,70.80000305175781,70.22296905517578,2225900.0,80.19000244140625,81.08000183105469,79.5999984741211,79.72000122070312,73.186767578125,4149800
2023-11-06,19.459999084472656,19.540000915527344,19.239999771118164,19.350000381469727,17.68168067932129,13242000,230.5500030517578,231.69000244140625,229.1199951171875,230.80999755859375,228.04739379882812,701300,129.5800018310547,129.99000549316406,128.2100067138672,129.27000427246094,127.92903900146484,1516500,492.9200134277344,495.95001220703125,486.6499938964844,493.5400085449219,486.19500732421875,522100,61.75,61.7599983215332,59.75,60.43000030517578,56.459564208984375,4459500,54.79999923706055,55.099998474121094,54.54999923706055,54.63999938964844,52.5428581237793,1432900,223.97999572753906,226.32000732421875,215.0,219.27000427246094,219.27000427246094,117335800,70.05000305175781,70.06999969482422,68.08000183105469,68.26000213623047,67.70366668701172,2855000.0,79.7699966430664,80.12999725341797,78.83000183105469,79.25,72.75527954101562,3372400
2023-11-07,19.219999313354492,19.610000610351562,19.18600082397461,19.600000381469727,18.0971736907959,12172600,231.67999267578125,234.3800048828125,230.30999755859375,233.19000244140625,230.39891052246094,717300,130.0,131.1999969482422,129.57000732421875,129.72999572753906,128.38426208496094,1865600,493.0199890136719,499.25,489.5899963378906,492.55999755859375,485.2295837402344,360300,60.150001525878906,60.540000915527344,59.720001220703125,60.04999923706055,56.10453796386719,4113300,54.72999954223633,55.36000061035156,54.68000030517578,55.189998626708984,53.071746826171875,1580300,219.97999572753906,223.1199951171875,215.72000122070312,222.17999267578125,222.17999267578125,116900100,67.75,70.25,67.36000061035156,70.06999969482422,69.49891662597656,2133600.0,79.19000244140625,79.72000122070312,78.68000030517578,78.8499984741211,72.38804626464844,3786900
2023-11-08,19.559999465942383,19.704999923706055,19.110000610351562,19.15999984741211,17.6909122467041,13552100,234.85000610351562,236.41000366210938,233.52000427246094,236.00999450683594,233.18516540527344,793700,130.47000122070312,131.17999267578125,129.97000122070312,130.74000549316406,129.38377380371094,1963900,490.3900146484375,498.42999267578125,485.1099853515625,492.94000244140625,485.6038818359375,371800,59.47999954223633,59.86000061035156,58.88999938964844,59.349998474121094,55.934879302978516,3597700,55.09000015258789,56.47999954223633,55.09000015258789,56.41999816894531,54.25454330444336,2637500,223.14999389648438,224.14999389648438,217.63999938964844,222.11000061035156,222.11000061035156,106584800,69.80000305175781,70.31999969482422,69.55000305175781,69.80000305175781,69.23111724853516,2053800.0,78.45999908447266,78.62000274658203,77.22000122070312,78.1500015258789,71.74542999267578,3013600
