Ticker,Cluster_ID,Sector
A,0,Health Care
ABT,0,Health Care
AKAM,0,Information Technology
ALGN,0,Health Care
ALLE,0,Industrials
AME,0,Industrials
AOS,0,Industrials
AVY,0,Materials
BRO,0,Financials
BSX,0,Health Care
CARR,0,Industrials
CEG,0,Utilities
CHRW,0,Industrials
COO,0,Health Care
CTAS,0,Industrials
DHR,0,Health Care
DOV,0,Industrials
DXCM,0,Health Care
EFX,0,Industrials
EMR,0,Industrials
ETN,0,Industrials
EW,0,Health Care
EXPD,0,Industrials
FAST,0,Industrials
FDS,0,Financials
FDX,0,Industrials
FISV,0,Financials
FTV,0,Industrials
GLW,0,Information Technology
GPN,0,Financials
GWW,0,Industrials
HOLX,0,Health Care
HUBB,0,Industrials
IDXX,0,Health Care
IEX,0,Industrials
IP,0,Materials
IQV,0,Health Care
IR,0,Industrials
ISRG,0,Health Care
IT,0,Information Technology
ITW,0,Industrials
J,0,Industrials
JBHT,0,Industrials
JCI,0,Industrials
JKHY,0,Financials
MA,0,Financials
MCO,0,Financials
MDT,0,Health Care
MLM,0,Materials
MMC,0,Financials
MSCI,0,Financials
MSI,0,Information Technology
MTD,0,Health Care
NDAQ,0,Financials
NDSN,0,Industrials
ODFL,0,Industrials
OTIS,0,Industrials
PCAR,0,Industrials
PH,0,Industrials
PKG,0,Materials
PODD,0,Health Care
PWR,0,Industrials
REGN,0,Health Care
RMD,0,Health Care
ROL,0,Industrials
RVTY,0,Health Care
SCHW,0,Financials
SNA,0,Industrials
SPGI,0,Financials
SYK,0,Health Care
TECH,0,Health Care
TMO,0,Health Care
TT,0,Industrials
UBER,0,Industrials
UPS,0,Industrials
V,0,Financials
VMC,0,Materials
VRSK,0,Industrials
WAB,0,Industrials
WAT,0,Health Care
WST,0,Health Care
WTW,0,Financials
XYL,0,Industrials
YUM,0,Consumer Discretionary
ZBH,0,Health Care
ZBRA,0,Information Technology
ZTS,0,Health Care
EA,1,Communication Services
TTWO,1,Communication Services
AAPL,2,Information Technology
BR,3,Industrials
CPAY,4,Financials
ABBV,5,Health Care
AMGN,5,Health Care
BIIB,5,Health Care
BMY,5,Health Care
CAH,5,Health Care
CI,5,Health Care
CNC,5,Health Care
COR,5,Health Care
CVS,5,Health Care
DGX,5,Health Care
ELV,5,Health Care
GILD,5,Health Care
HSIC,5,Health Care
HUM,5,Health Care
INCY,5,Health Care
JNJ,5,Health Care
LH,5,Health Care
LLY,5,Health Care
MCK,5,Health Care
MOH,5,Health Care
MRK,5,Health Care
PFE,5,Health Care
T,5,Communication Services
TAP,5,Consumer Staples
TMUS,5,Communication Services
UNH,5,Health Care
VRTX,5,Health Care
VZ,5,Communication Services
DPZ,6,Consumer Discretionary
EL,7,Consumer Staples
ADM,8,Consumer Staples
ALB,8,Materials
AMZN,8,Consumer Discretionary
APA,8,Energy
BG,8,Consumer Staples
BKR,8,Energy
CAT,8,Industrials
CF,8,Materials
CMI,8,Industrials
COP,8,Energy
CSX,8,Industrials
CTRA,8,Energy
CTVA,8,Materials
CVX,8,Energy
DD,8,Materials
DE,8,Industrials
DOW,8,Materials
DVN,8,Energy
EOG,8,Energy
EQT,8,Energy
FANG,8,Energy
FCX,8,Materials
HAL,8,Energy
HWM,8,Industrials
KMI,8,Energy
LYB,8,Materials
MO,8,Consumer Staples
MOS,8,Materials
MPC,8,Energy
NSC,8,Industrials
NUE,8,Materials
OKE,8,Energy
OXY,8,Energy
PCG,8,Utilities
PM,8,Consumer Staples
PRU,8,Financials
PSX,8,Energy
SLB,8,Energy
SW,8,Materials
TPL,8,Energy
TRGP,8,Energy
UNP,8,Industrials
URI,8,Industrials
VLO,8,Energy
WMB,8,Energy
XOM,8,Energy
GEN,9,Information Technology
ACGL,10,Financials
AFL,10,Financials
AIG,10,Financials
AJG,10,Financials
ALL,10,Financials
AMP,10,Financials
AXP,10,Financials
BAC,10,Financials
BAX,10,Health Care
BK,10,Financials
BRK-B,10,Financials
C,10,Financials
CB,10,Financials
CBRE,10,Real Estate
CFG,10,Financials
CHTR,10,Communication Services
CINF,10,Financials
CMCSA,10,Communication Services
COF,10,Financials
CTSH,10,Information Technology
DVA,10,Health Care
EG,10,Financials
FITB,10,Financials
GL,10,Financials
GS,10,Financials
HBAN,10,Financials
HIG,10,Financials
IVZ,10,Financials
JPM,10,Financials
KEY,10,Financials
L,10,Financials
MET,10,Financials
MS,10,Financials
MTB,10,Financials
NTRS,10,Financials
PFG,10,Financials
PGR,10,Financials
PNC,10,Financials
RF,10,Financials
RJF,10,Financials
STT,10,Financials
SWK,10,Industrials
SYF,10,Financials
TFC,10,Financials
TRV,10,Financials
USB,10,Financials
VTRS,10,Health Care
WFC,10,Financials
WRB,10,Financials
HAS,11,Consumer Discretionary
ACN,12,Information Technology
ADP,12,Industrials
AMT,12,Real Estate
AON,12,Financials
APD,12,Materials
ARE,12,Real Estate
AVB,12,Real Estate
BXP,12,Real Estate
CBOE,12,Financials
CME,12,Financials
CPT,12,Real Estate
DLR,12,Real Estate
DOC,12,Real Estate
EQIX,12,Real Estate
EQR,12,Real Estate
ESS,12,Real Estate
EXR,12,Real Estate
FRT,12,Real Estate
HON,12,Industrials
ICE,12,Financials
INVH,12,Real Estate
IRM,12,Real Estate
KIM,12,Real Estate
MAA,12,Real Estate
MMM,12,Industrials
O,12,Real Estate
ORCL,12,Information Technology
PAYX,12,Industrials
PLD,12,Real Estate
