Ticker,Cluster_ID,Sector
A,0,Health Care
ADBE,0,Information Technology
CRM,0,Information Technology
DAY,0,Industrials
DG,0,Consumer Staples
DHR,0,Health Care
GEN,0,Information Technology
HRL,0,Consumer Staples
INTU,0,Information Technology
MSFT,0,Information Technology
MTD,0,Health Care
NOW,0,Information Technology
STE,0,Health Care
TMO,0,Health Care
WAT,0,Health Care
ABBV,1,Health Care
AMD,1,Information Technology
AMGN,1,Health Care
APTV,1,Consumer Discretionary
CAG,1,Consumer Staples
CAH,1,Health Care
CCL,1,Consumer Discretionary
CDW,1,Information Technology
CHD,1,Consumer Staples
CHRW,1,Industrials
CL,1,Consumer Staples
CLX,1,Consumer Staples
COR,1,Health Care
CPB,1,Consumer Staples
CTVA,1,Materials
CVS,1,Health Care
EL,1,Consumer Staples
FIS,1,Financials
GIS,1,Consumer Staples
GPN,1,Financials
HSIC,1,Health Care
HWM,1,Industrials
IDXX,1,Health Care
IFF,1,Materials
JCI,1,Industrials
K,1,Consumer Staples
KDP,1,Consumer Staples
KHC,1,Consumer Staples
KMB,1,Consumer Staples
KR,1,Consumer Staples
KVUE,1,Consumer Staples
LULU,1,Consumer Discretionary
MA,1,Financials
MCK,1,Health Care
MKC,1,Consumer Staples
MNST,1,Consumer Staples
MRK,1,Health Care
MRNA,1,Health Care
MSI,1,Information Technology
NCLH,1,Consumer Discretionary
NKE,1,Consumer Discretionary
OMC,1,Communication Services
PEP,1,Consumer Staples
PG,1,Consumer Staples
PYPL,1,Financials
RCL,1,Consumer Discretionary
REGN,1,Health Care
RSG,1,Industrials
SBUX,1,Consumer Discretionary
SJM,1,Consumer Staples
SWKS,1,Information Technology
TSN,1,Consumer Staples
ULTA,1,Consumer Discretionary
V,1,Financials
XYZ,1,Financials
YUM,1,Consumer Discretionary
ZTS,1,Health Care
ABT,2,Health Care
ACGL,2,Financials
ADP,2,Industrials
AFL,2,Financials
AIG,2,Financials
AIZ,2,Financials
AJG,2,Financials
ALL,2,Financials
AMP,2,Financials
AON,2,Financials
BR,2,Industrials
BRK-B,2,Financials
BRO,2,Financials
CB,2,Financials
CBOE,2,Financials
CINF,2,Financials
CME,2,Financials
CNC,2,Health Care
CTAS,2,Industrials
DD,2,Materials
DE,2,Industrials
DXCM,2,Health Care
EA,2,Communication Services
EG,2,Financials
ELV,2,Health Care
FDS,2,Financials
FICO,2,Information Technology
GD,2,Industrials
GPC,2,Consumer Discretionary
GRMN,2,Consumer Discretionary
HIG,2,Financials
HUM,2,Health Care
IP,2,Materials
ITW,2,Industrials
JBHT,2,Industrials
JKHY,2,Financials
L,2,Financials
LHX,2,Industrials
LKQ,2,Consumer Discretionary
LMT,2,Industrials
