Ticker,Cluster_ID,Sector
A,0,Health Care
ACN,0,Information Technology
ADSK,0,Information Technology
ALB,0,Materials
ALLE,0,Industrials
AMCR,0,Materials
AME,0,Industrials
AMGN,0,Health Care
AOS,0,Industrials
APTV,0,Consumer Discretionary
ARE,0,Real Estate
AVY,0,Materials
BA,0,Industrials
BF-B,0,Consumer Staples
BLDR,0,Industrials
BLK,0,Financials
BXP,0,Real Estate
CARR,0,Industrials
CAT,0,Industrials
CBRE,0,Real Estate
CDW,0,Information Technology
CMCSA,0,Communication Services
CMI,0,Industrials
CPRT,0,Industrials
CRL,0,Health Care
CSGP,0,Real Estate
CTAS,0,Industrials
CTSH,0,Information Technology
CTVA,0,Materials
DAY,0,Industrials
DD,0,Materials
DE,0,Industrials
DHI,0,Consumer Discretionary
DHR,0,Health Care
DIS,0,Communication Services
DOV,0,Industrials
DOW,0,Materials
DPZ,0,Consumer Discretionary
EA,0,Communication Services
EBAY,0,Consumer Discretionary
EFX,0,Industrials
EL,0,Consumer Staples
EMR,0,Industrials
EPAM,0,Information Technology
FAST,0,Industrials
FCX,0,Materials
FDX,0,Industrials
FFIV,0,Information Technology
FTV,0,Industrials
GEN,0,Information Technology
GILD,0,Health Care
GNRC,0,Industrials
GPC,0,Consumer Discretionary
GWW,0,Industrials
HAS,0,Consumer Discretionary
HD,0,Consumer Discretionary
HST,0,Real Estate
HUBB,0,Industrials
HWM,0,Industrials
IDXX,0,Health Care
IEX,0,Industrials
IFF,0,Materials
IP,0,Materials
IQV,0,Health Care
IR,0,Industrials
IT,0,Information Technology
ITW,0,Industrials
J,0,Industrials
JBHT,0,Industrials
JCI,0,Industrials
LEN,0,Consumer Discretionary
LOW,0,Consumer Discretionary
LVS,0,Consumer Discretionary
LW,0,Consumer Staples
LYB,0,Materials
MAS,0,Industrials
MGM,0,Consumer Discretionary
MHK,0,Consumer Discretionary
MLM,0,Materials
MOS,0,Materials
MRNA,0,Health Care
MTCH,0,Communication Services
MTD,0,Health Care
NDSN,0,Industrials
NUE,0,Materials
NVR,0,Consumer Discretionary
ODFL,0,Industrials
OMC,0,Communication Services
OTIS,0,Industrials
PAYC,0,Industrials
PH,0,Industrials
PHM,0,Consumer Discretionary
PKG,0,Materials
PNR,0,Industrials
POOL,0,Consumer Discretionary
PPG,0,Materials
PTC,0,Information Technology
PYPL,0,Financials
REGN,0,Health Care
RL,0,Consumer Discretionary
ROK,0,Industrials
