Ticker,Cluster_ID,Sector
DAY,0,Industrials
INTC,0,Information Technology
EA,1,Communication Services
GNRC,1,Industrials
JCI,1,Industrials
PAYC,1,Industrials
TTWO,1,Communication Services
GOOG,2,Communication Services
GOOGL,2,Communication Services
NWS,3,Communication Services
NWSA,3,Communication Services
OMC,3,Communication Services
ADM,4,Consumer Staples
AFL,4,Financials
AIG,4,Financials
AIZ,4,Financials
ALL,4,Financials
AMCR,4,Materials
AMP,4,Financials
AVY,4,Materials
AXP,4,Financials
BAC,4,Financials
BALL,4,Materials
BBY,4,Consumer Discretionary
BEN,4,Financials
BG,4,Consumer Staples
BK,4,Financials
BLK,4,Financials
BRK-B,4,Financials
BXP,4,Real Estate
C,4,Financials
CB,4,Financials
CF,4,Materials
CFG,4,Financials
CINF,4,Financials
COF,4,Financials
CTVA,4,Materials
DOV,4,Industrials
DRI,4,Consumer Discretionary
FIS,4,Financials
FITB,4,Financials
GL,4,Financials
GLW,4,Information Technology
GS,4,Financials
HBAN,4,Financials
HIG,4,Financials
IVZ,4,Financials
JPM,4,Financials
KEY,4,Financials
L,4,Financials
LW,4,Consumer Staples
MET,4,Financials
MOS,4,Materials
MS,4,Financials
MTB,4,Financials
NTRS,4,Financials
PFG,4,Financials
PGR,4,Financials
PNC,4,Financials
PRU,4,Financials
RF,4,Financials
RJF,4,Financials
RTX,4,Industrials
SCHW,4,Financials
STT,4,Financials
SYF,4,Financials
TFC,4,Financials
TGT,4,Consumer Staples
TROW,4,Financials
TRV,4,Financials
TSN,4,Consumer Staples
UPS,4,Industrials
USB,4,Financials
VTRS,4,Health Care
WFC,4,Financials
WRB,4,Financials
MO,5,Consumer Staples
ADSK,6,Information Technology
DVA,7,Health Care
DPZ,8,Consumer Discretionary
AAPL,9,Information Technology
ABT,9,Health Care
ACGL,9,Financials
AJG,9,Financials
ALLE,9,Industrials
AME,9,Industrials
AON,9,Financials
AZO,9,Consumer Discretionary
BAX,9,Health Care
BMY,9,Health Care
BRO,9,Financials
CAH,9,Health Care
CEG,9,Utilities
CI,9,Health Care
CLX,9,Consumer Staples
CMG,9,Consumer Discretionary
CNC,9,Health Care
COR,9,Health Care
COST,9,Consumer Staples
CSGP,9,Real Estate
CTAS,9,Industrials
CTSH,9,Information Technology
CVS,9,Health Care
DGX,9,Health Care
EBAY,9,Consumer Discretionary
ECL,9,Materials
EG,9,Financials
ELV,9,Health Care
EPAM,9,Information Technology
EW,9,Health Care
EXR,9,Real Estate
FAST,9,Industrials
FICO,9,Information Technology
FISV,9,Financials
FTNT,9,Information Technology
GD,9,Industrials
GWW,9,Industrials
HII,9,Industrials
HOLX,9,Health Care
HON,9,Industrials
HSIC,9,Health Care
HUM,9,Health Care
INTU,9,Information Technology
IRM,9,Real Estate
IT,9,Information Technology
LH,9,Health Care
LHX,9,Industrials
LKQ,9,Consumer Discretionary
LMT,9,Industrials
LULU,9,Consumer Discretionary
LUV,9,Industrials
LYV,9,Communication Services
MCK,9,Health Care
MCO,9,Financials
MDT,9,Health Care
MMC,9,Financials
MNST,9,Consumer Staples
MOH,9,Health Care
MRK,9,Health Care
MSI,9,Information Technology
NFLX,9,Communication Services
NOC,9,Industrials
NOW,9,Information Technology
ORLY,9,Consumer Discretionary
PANW,9,Information Technology
PSA,9,Real Estate
REGN,9,Health Care
RMD,9,Health Care
ROL,9,Industrials
ROP,9,Information Technology
RSG,9,Industrials
SPGI,9,Financials
STE,9,Health Care
TDY,9,Information Technology
TMUS,9,Communication Services
